date,open,high,low,close,volume,wap,count
1785139200,147.79,147.79,145.34,147.78,2595,147.222,9
1785139201,147.76,147.78,147.52,147.7,1254,147.688,6
1785139202,147.7,148.65,145.06,146.45,8267,147.414,23
1785139203,147.4,148.35,146.72,147.68,3048,147.706,15
1785139204,147.68,147.68,147.68,147.68,0,147.68,0
1785139205,147.68,147.7,147.66,147.66,1830,147.686,11
1785139206,146.51,148.03,146.49,146.49,5602,147.379,29
1785139207,144.87,149.12,144.87,147.63,4486,147.788,25
1785139208,148.54,148.61,146.81,147.96,4960,147.475,19
1785139209,148.43,148.79,147.71,148.02,1551,148.328,8
1785139210,148.02,148.02,148.02,148.02,0,148.02,0
1785139211,148,148,147.71,147.71,500,147.854,5
1785139212,147.71,147.71,144.57,144.85,3638,145.176,16
1785139213,145.09,147.73,144.38,147.73,3947,145.473,17
1785139214,146.8,147.64,144.6,146.64,3676,145.903,17
1785139215,146.56,148.72,146.54,148.62,2685,147.793,18
1785139216,148.84,148.84,146.48,147.8,5986,147.803,25
1785139217,147.86,148.86,147.86,148.8,1437,148.435,10
1785139218,148.42,148.42,148.42,148.42,100,148.42,1
1785139219,148.42,148.42,148.42,148.42,0,148.42,0
1785139220,148.42,148.42,148.42,148.42,0,148.42,0
1785139221,148.42,148.42,148.42,148.42,0,148.42,0
1785139222,148.42,148.42,148.42,148.42,0,148.42,0
1785139223,147.71,147.71,147.71,147.71,118,147.71,1
1785139224,147.65,147.65,147.65,147.65,128,147.65,1
1785139225,147.65,147.65,147.65,147.65,0,147.65,0
1785139226,147.65,147.65,147.65,147.65,0,147.65,0
1785139227,147.65,147.65,147.65,147.65,0,147.65,0
1785139228,147.65,147.65,147.65,147.65,928,147.65,4
1785139229,147.65,147.65,147.65,147.65,0,147.65,0
1785139230,147.65,147.65,147.65,147.65,0,147.65,0
1785139231,147.65,147.65,147.65,147.65,0,147.65,0
1785139232,147.59,147.6,147.59,147.59,380,147.594,1
1785139233,147.59,147.6,147.59,147.59,0,147.59,0
1785139234,147.59,147.6,147.59,147.59,0,147.59,0
1785139235,147.59,147.6,147.59,147.59,0,147.59,0
1785139236,147.77,147.78,147.75,147.76,500,147.764,2
1785139237,147.76,147.76,147.75,147.76,0,147.76,0
1785139238,147.76,147.76,147.75,147.76,0,147.76,0
1785139239,147.76,147.76,147.75,147.76,0,147.76,0
1785139240,147.76,147.76,147.75,147.76,0,147.76,0
1785139241,147.76,147.76,147.75,147.76,0,147.76,0
1785139242,147.76,147.76,147.75,147.76,0,147.76,0
1785139243,147.76,147.76,147.75,147.76,0,147.76,0
1785139244,147.76,147.76,147.75,147.76,0,147.76,0
1785139245,147.76,147.76,147.75,147.76,0,147.76,0
1785139246,147.76,147.76,147.75,147.76,0,147.76,0
1785139247,147.79,147.79,147.69,147.69,530,147.737,3
1785139248,147.79,147.79,147.79,147.79,600,147.79,2
1785139249,147.7,147.79,147.7,147.79,200,147.745,2
1785139250,147.79,147.79,147.79,147.79,0,147.79,0
1785139251,147.79,147.79,147.76,147.76,200,147.775,2
1785139252,147.76,147.77,147.76,147.76,0,147.76,0
1785139253,147.76,147.77,147.76,147.76,0,147.76,0
1785139254,147.76,147.77,147.76,147.76,0,147.76,0
1785139255,147.59,147.59,147.59,147.59,100,147.59,1
1785139256,147.59,147.59,147.59,147.59,0,147.59,0
1785139257,147.59,147.59,147.59,147.59,0,147.59,0
1785139258,147.59,147.59,147.59,147.59,0,147.59,0
1785139259,147.59,147.59,147.59,147.59,0,147.59,0
1785139260,147.79,147.79,147.79,147.79,100,147.79,1
1785139261,147.76,148.48,147.43,148.48,2752,147.902,11
1785139262,148.23,149.16,146.3,146.52,36584,148.282,118
1785139263,146.65,148.17,145,145.7,24919,147.261,106
1785139264,144.89,147.8,144.81,144.81,5487,144.984,13
1785139265,144.93,145.59,144.4,145,10318,144.952,49
1785139266,144.97,145.83,144.41,145.12,10507,145.021,51
1785139267,144.85,145.81,144.41,145.39,13094,145.157,51
1785139268,145,145.79,144.58,145.25,8503,145.371,40
1785139269,145.6,145.91,144.43,144.96,5977,145.251,36
1785139270,145.74,146.2,144.43,144.85,5495,145.473,29
1785139271,145.74,146.15,144.41,145.49,10525,145.781,49
1785139272,145.91,146.2,145.06,146.01,11775,145.877,48
1785139273,146.17,146.89,145.31,146.03,11102,146.035,45
1785139274,146.07,146.9,145.03,145.71,13080,146.343,52
1785139275,145.76,146.89,145.04,146.89,11364,146.386,53
1785139276,145.95,147.75,145.73,146.55,10357,146.568,53
1785139277,146.01,147.3,145.73,146.87,13774,146.516,50
1785139278,146.47,147.75,146.1,147.4,13257,146.802,68
1785139279,146.39,147.39,146.39,147.3,10850,146.96,53
1785139280,146.78,147.8,146.3,147.15,12560,147.126,63
1785139281,147.31,147.98,146.49,147.8,10842,147.263,61
1785139282,147.5,147.8,146.55,147.28,5616,147.302,21
1785139283,147.76,148,146.37,147.77,5069,147.435,35
1785139284,147.3,148,146.39,147.49,13093,147.484,79
1785139285,146.99,148.08,146.51,147.21,12576,147.524,67
1785139286,147.38,148.18,146.81,148.01,12875,147.655,75
1785139287,146.99,148.18,146.99,147.7,12755,147.664,71
1785139288,147.9,148.06,147.28,148.01,9232,147.749,52
1785139289,147.35,148.06,147.32,148,11018,147.765,66
1785139290,148.04,148.07,147.45,147.75,12832,147.858,65
1785139291,147.54,148.18,146.94,147.7,9615,147.714,49
1785139292,146.68,148.04,146.68,147.4,8840,147.451,53
1785139293,147.05,148.18,146.81,147.73,8308,147.593,49
1785139294,147.16,148.02,146.57,147.41,7912,147.183,38
1785139295,147,148.25,146.5,147.86,11072,147.319,66
1785139296,146.63,147.94,146.5,147.72,5937,146.902,33
1785139297,147.08,147.93,146.2,146.92,16998,146.953,100
1785139298,147.01,147.88,146.37,147.16,11313,146.994,60
1785139299,147,147.94,146.3,146.83,16776,147.196,85
1785139300,146.22,148.2,146.22,147.05,12899,147.189,73
1785139301,147.29,148.2,146.2,147.18,11043,147.196,61
1785139302,148.03,148.19,146.66,147.53,14778,147.524,77
1785139303,148.01,148.2,146.57,147.69,9457,147.759,52
1785139304,147.81,148.2,146.64,147.39,10860,147.583,60
1785139305,147.83,148.2,146.51,147.83,10743,147.524,65
1785139306,147.51,148.19,146.2,148.18,12227,147.473,51
1785139307,148.13,148.25,146.79,147.66,8966,147.722,55
1785139308,147.97,148.21,147.4,147.66,12000,147.93,57
1785139309,148.19,148.21,147.2,147.79,9946,147.792,53
1785139310,147.48,148.19,147.25,147.63,11496,147.812,52
1785139311,147.85,148.19,147.39,148.11,10606,147.946,50
1785139312,148,148.34,147.45,148.01,11325,147.886,46
1785139313,148.16,148.8,147.26,148.36,12107,148.087,52
1785139314,148.18,149.01,147.42,147.68,8431,148.283,42
1785139315,148.1,149.15,147.21,148.8,8507,148.295,51
1785139316,148.36,149.07,147.33,148,14183,148.608,55
1785139317,149.07,149.19,147.65,148.31,16936,148.665,76
1785139318,148.8,149.21,147.66,149.01,9762,148.75,55
1785139319,149.09,149.21,147.62,148.09,15414,148.611,57
1785139320,148.85,149.1,148,148.46,11329,148.679,55
1785139321,148.6,149.1,147.86,148.69,8949,148.763,52
1785139322,148.89,149.2,147.99,148.73,11630,148.709,48
1785139323,148.56,149.12,148.16,148.59,9337,148.701,45
1785139324,148.7,149.12,148,148.75,9167,148.609,43
1785139325,147.82,149.03,147.58,147.92,8836,148.53,40
1785139326,148.36,149.12,147.76,148.93,5690,148.571,34
1785139327,148.37,149.08,147.64,147.72,10895,148.44,45
1785139328,148.16,149.11,147.72,148.63,8833,148.373,52
1785139329,147.72,149.15,147.71,148.3,4990,148.443,25
1785139330,148.75,148.96,147.8,148.26,7103,148.456,37
1785139331,148.64,148.95,147.53,148.95,3627,148.297,22
1785139332,148.88,148.88,147.78,148.32,4200,148.236,17
1785139333,148.36,148.85,147.65,148.67,3131,148.474,17
1785139334,148.75,148.81,147.49,148.69,2656,148.405,13
1785139335,148.47,148.85,148.01,148.16,5769,148.708,10
1785139336,148.1,148.5,147.65,148.5,1347,147.965,9
1785139337,148.32,148.32,147.5,148.32,1329,147.862,9
1785139338,148.2,148.55,147.83,147.83,1530,147.974,5
1785139339,148.19,148.2,147.59,148.04,735,147.937,5
1785139340,147.44,147.44,146.8,146.8,397,147.117,3
1785139341,147.49,148.2,147.49,148.01,500,147.84,3
1785139342,146.7,146.7,146.7,146.7,100,146.7,1
1785139343,146.7,146.7,146.7,146.7,0,146.7,0
1785139344,146.7,146.7,146.7,146.7,0,146.7,0
1785139345,146.7,146.7,146.7,146.7,0,146.7,0
1785139346,146.7,146.7,146.7,146.7,0,146.7,0
1785139347,146.7,146.7,146.7,146.7,0,146.7,0
1785139348,146.7,146.7,146.7,146.7,0,146.7,0
1785139349,147.72,147.72,147.72,147.72,200,147.72,2
1785139350,147.72,147.72,147.72,147.72,0,147.72,0
1785139351,147.72,147.72,147.72,147.72,0,147.72,0
1785139352,147.72,147.72,147.72,147.72,0,147.72,0
1785139353,147.72,147.72,147.72,147.72,0,147.72,0
1785139354,147.72,147.72,147.72,147.72,0,147.72,0
1785139355,147.7,147.7,147.7,147.7,199,147.7,1
1785139356,147.7,147.7,147.7,147.7,0,147.7,0
1785139357,147.7,147.7,147.7,147.7,0,147.7,0
1785139358,147.7,147.7,147.7,147.7,0,147.7,0
1785139359,147.7,147.7,147.7,147.7,0,147.7,0
1785139360,147.7,147.7,147.7,147.7,0,147.7,0
1785139361,147.7,147.7,147.7,147.7,0,147.7,0
1785139362,147.7,147.7,147.7,147.7,0,147.7,0
1785139363,147.64,147.64,147.64,147.64,200,147.64,2
