date,open,high,low,close,volume,wap,count
1781510400,262.82,262.82,260,262.2,1829,262.381,7
1781510401,262.71,263.2,262.14,263.2,500,262.614,5
1781510402,263.2,263.2,263.2,263.2,0,263.2,0
1781510403,263.52,263.52,263.52,263.52,104,263.52,1
1781510404,263.16,263.16,263.16,263.16,200,263.16,1
1781510405,263.43,263.43,263.43,263.43,1586,263.43,1
1781510406,263.43,263.43,263.43,263.43,0,263.43,0
1781510407,263.43,263.43,263.43,263.43,0,263.43,0
1781510408,263,263,263,263,197,263,1
1781510409,263,263,263,263,0,263,0
1781510410,263,263,263,263,0,263,0
1781510411,263.01,263.01,263.01,263.01,100,263.01,1
1781510412,263,263,263,263,755,263,1
1781510413,263,263,263,263,0,263,0
1781510414,263,263,263,263,446,263,2
1781510415,263,263,263,263,0,263,0
1781510416,263,263,263,263,0,263,0
1781510417,263,263,263,263,0,263,0
1781510418,263,263,263,263,0,263,0
1781510419,263,263,263,263,0,263,0
1781510420,263,263,263,263,0,263,0
1781510421,263,263,263,263,0,263,0
1781510422,263,263,263,263,0,263,0
1781510423,263,263,263,263,0,263,0
1781510424,263.02,263.02,263.01,263.02,133,263.016,1
1781510425,263.02,263.02,263.01,263.02,0,263.02,0
1781510426,263.02,263.02,263.01,263.02,0,263.02,0
1781510427,263.02,263.02,263.01,263.02,0,263.02,0
1781510428,263.01,263.01,263,263,999,263.002,4
1781510429,263.02,263.02,263.02,263.02,309,263.02,3
1781510430,263,263,263,263,190,263,1
1781510431,263,263,263,263,200,263,1
1781510432,263,263,263,263,0,263,0
1781510433,263,263,263,263,0,263,0
1781510434,263,263,263,263,0,263,0
1781510435,262.98,262.98,262.97,262.98,500,262.98,1
1781510436,262.98,262.98,262.97,262.98,0,262.98,0
1781510437,263.01,263.05,263.01,263.05,539,263.032,2
1781510438,263.05,263.05,263.05,263.05,0,263.05,0
1781510439,263.05,263.05,263.05,263.05,0,263.05,0
1781510440,263.3,263.3,263.3,263.3,120,263.3,1
1781510441,263.4,263.46,263.4,263.46,200,263.43,2
1781510442,263.4,263.46,263.4,263.46,200,263.43,2
1781510443,263.5,263.5,263.5,263.5,180,263.5,1
1781510444,263.51,263.58,263.51,263.58,700,263.536,4
1781510445,263.59,263.59,263.59,263.59,233,263.59,1
1781510446,263.6,263.6,263.6,263.6,1185,263.6,4
1781510447,263.6,263.6,263.6,263.6,0,263.6,0
1781510448,263.6,263.6,263.6,263.6,0,263.6,0
1781510449,263.6,263.6,263.6,263.6,0,263.6,0
1781510450,263.6,263.6,263.6,263.6,0,263.6,0
1781510451,263.6,263.6,263.6,263.6,0,263.6,0
1781510452,263.6,263.6,263.6,263.6,0,263.6,0
1781510453,263.6,263.6,263.6,263.6,0,263.6,0
1781510454,263.63,263.68,263.63,263.68,338,263.647,2
1781510455,263.68,263.68,263.68,263.68,490,263.68,2
1781510456,263.75,263.75,263.75,263.75,185,263.75,1
1781510457,263.75,263.75,263.75,263.75,0,263.75,0
1781510458,263.88,263.88,263.87,263.88,442,263.878,3
1781510459,263.88,263.88,263.88,263.88,2201,263.88,7
1781510460,263.88,263.88,263.88,263.88,144,263.88,1
1781510461,263.92,263.93,263.92,263.92,121,263.924,1
1781510462,263.79,263.79,263.79,263.79,109,263.79,1
1781510463,262.76,262.94,261.51,262.79,5164,262.01,27
1781510464,262.96,263.4,261.22,263.15,7741,262.514,37
1781510465,263.01,263.01,261.05,261.97,6349,262.293,32
1781510466,263.96,263.97,263.96,263.97,260,263.966,2
1781510467,263.97,263.97,263.97,263.97,0,263.97,0
1781510468,263.97,263.97,263.97,263.97,0,263.97,0
1781510469,263.81,263.81,263.8,263.8,440,263.802,4
1781510470,263.85,263.85,263.85,263.85,874,263.85,1
1781510471,263.85,263.85,263.85,263.85,0,263.85,0
1781510472,263.85,263.85,263.85,263.85,0,263.85,0
1781510473,263.79,263.8,263.79,263.8,220,263.795,2
1781510474,263.75,263.75,263.75,263.75,100,263.75,1
1781510475,263.79,263.79,263.79,263.79,100,263.79,1
1781510476,263.79,263.79,263.79,263.79,0,263.79,0
1781510477,263.86,263.98,263.86,263.98,500,263.91,4
1781510478,263.98,263.98,263.98,263.98,0,263.98,0
1781510479,263.98,263.98,263.98,263.98,0,263.98,0
1781510480,263.98,263.98,263.98,263.98,0,263.98,0
1781510481,263.6,263.6,263.6,263.6,431,263.6,1
1781510482,263.6,263.6,263.6,263.6,0,263.6,0
1781510483,263.6,263.6,263.6,263.6,0,263.6,0
1781510484,263.5,263.5,263.42,263.42,800,263.485,3
1781510485,263.5,263.5,263.5,263.5,2302,263.5,8
1781510486,263.5,263.5,263.5,263.5,0,263.5,0
1781510487,263.5,263.5,263.5,263.5,0,263.5,0
1781510488,263.5,263.5,263.5,263.5,0,263.5,0
1781510489,263.5,263.5,263.5,263.5,0,263.5,0
1781510490,263.5,263.5,263.5,263.5,0,263.5,0
1781510491,263.5,263.5,263.5,263.5,0,263.5,0
1781510492,263.5,263.5,263.5,263.5,0,263.5,0
1781510493,263.55,263.55,263.55,263.55,142,263.55,1
1781510494,263.39,263.39,263.39,263.39,220,263.39,2
1781510495,263.39,263.39,263.39,263.39,0,263.39,0
1781510496,263.39,263.39,263.39,263.39,0,263.39,0
1781510497,263.39,263.39,263.39,263.39,0,263.39,0
1781510498,263.61,263.61,263.6,263.61,219,263.609,1
1781510499,263.5,263.5,263.5,263.5,100,263.5,1
1781510500,263.5,263.5,263.5,263.5,0,263.5,0
1781510501,263.55,263.56,263.55,263.55,140,263.551,1
1781510502,263.54,263.54,263.54,263.54,200,263.54,2
1781510503,263.54,263.54,263.54,263.54,0,263.54,0
1781510504,263.54,263.54,263.54,263.54,0,263.54,0
1781510505,263.54,263.54,263.54,263.54,0,263.54,0
1781510506,263.54,263.54,263.54,263.54,0,263.54,0
1781510507,263.54,263.54,263.54,263.54,0,263.54,0
1781510508,263.53,263.53,263.5,263.5,223,263.513,2
1781510509,263.4,263.4,263.4,263.4,100,263.4,1
1781510510,263.4,263.4,263.4,263.4,0,263.4,0
1781510511,263.4,263.4,263.4,263.4,0,263.4,0
1781510512,263.53,263.53,263.53,263.53,1246,263.53,7
1781510513,263.52,263.52,263.52,263.52,149,263.52,1
1781510514,263.52,263.52,263.52,263.52,0,263.52,0
1781510515,263.53,263.53,263.53,263.53,100,263.53,1
1781510516,263.53,263.53,263.52,263.53,100,263.529,1
1781510517,263.52,263.52,263.5,263.51,465,263.511,3
1781510518,263.46,263.46,263.46,263.46,100,263.46,1
1781510519,263.53,263.53,263.53,263.53,539,263.53,3
1781510520,263.53,263.53,263.53,263.53,0,263.53,0
1781510521,263.52,263.53,263.52,263.52,582,263.52,2
1781510522,263.52,263.53,263.52,263.52,0,263.52,0
1781510523,263.52,263.53,263.52,263.52,0,263.52,0
1781510524,263.52,263.53,263.52,263.52,0,263.52,0
1781510525,263.48,263.5,263.48,263.5,455,263.491,2
1781510526,263.5,263.5,263.5,263.5,0,263.5,0
1781510527,263.5,263.5,263.5,263.5,0,263.5,0
1781510528,263.5,263.5,263.5,263.5,0,263.5,0
1781510529,263.5,263.5,263.5,263.5,0,263.5,0
1781510530,263.5,263.5,263.5,263.5,900,263.5,3
1781510531,263.53,263.56,263.53,263.56,1391,263.532,4
1781510532,263.56,263.56,263.56,263.56,0,263.56,0
1781510533,263.63,263.63,263.63,263.63,200,263.63,1
1781510534,263.63,263.63,263.63,263.63,0,263.63,0
1781510535,263.63,263.63,263.63,263.63,0,263.63,0
1781510536,263.63,263.63,263.63,263.63,0,263.63,0
1781510537,263.63,263.63,263.63,263.63,0,263.63,0
1781510538,263.63,263.63,263.63,263.63,0,263.63,0
1781510539,263.63,263.63,263.63,263.63,0,263.63,0
1781510540,263.63,263.63,263.63,263.63,0,263.63,0
1781510541,263.63,263.63,263.63,263.63,0,263.63,0
1781510542,263.59,263.59,263.59,263.59,100,263.59,1
1781510543,263.59,263.59,263.59,263.59,0,263.59,0
1781510544,263.68,263.68,263.68,263.68,290,263.68,1
1781510545,263.68,263.68,263.68,263.68,0,263.68,0
1781510546,263.57,263.57,263.53,263.53,737,263.543,2
1781510547,263.5,263.56,263.5,263.56,1758,263.509,9
1781510548,263.65,263.66,263.5,263.5,1599,263.556,7
1781510549,263.5,263.5,263.5,263.5,0,263.5,0
1781510550,263.5,263.5,263.5,263.5,0,263.5,0
1781510551,263.5,263.5,263.5,263.5,0,263.5,0
1781510552,263.6,263.6,263.6,263.6,250,263.6,1
1781510553,263.6,263.6,263.6,263.6,0,263.6,0
1781510554,263.6,263.6,263.6,263.6,0,263.6,0
1781510555,263.6,263.6,263.6,263.6,0,263.6,0
1781510556,263.6,263.6,263.6,263.6,0,263.6,0
1781510557,263.6,263.6,263.6,263.6,0,263.6,0
1781510558,263.6,263.6,263.6,263.6,0,263.6,0
1781510559,263.72,263.72,263.72,263.72,497,263.72,1
1781510560,263.8,263.8,263.8,263.8,101,263.8,1
1781510561,263.8,263.82,263.8,263.82,240,263.812,2
1781510562,263.77,263.8,263.77,263.8,400,263.788,3
1781510563,263.8,263.8,263.8,263.8,0,263.8,0
1781510564,263.8,263.8,263.8,263.8,0,263.8,0
1781510565,263.82,263.85,263.82,263.85,330,263.829,3
1781510566,263.88,263.88,263.88,263.88,100,263.88,1
1781510567,263.88,263.88,263.88,263.88,0,263.88,0
1781510568,263.85,263.85,263.85,263.85,100,263.85,1
1781510569,263.85,263.85,263.85,263.85,0,263.85,0
1781510570,263.88,263.88,263.88,263.88,218,263.88,2
1781510571,263.94,263.98,263.94,263.98,929,263.965,7
1781510572,263.98,263.98,263.98,263.98,100,263.98,1
1781510573,263.99,263.99,263.99,263.99,700,263.99,6
1781510574,263.93,263.96,263.93,263.96,540,263.949,4
1781510575,263.99,264,263.99,264,787,263.996,7
1781510576,263.98,264,263.98,264,330,263.991,2
1781510577,264,264.08,264,264.08,1024,264.054,4
1781510578,264.25,264.25,264.25,264.25,263,264.25,2
1781510579,264.26,264.26,264.26,264.26,200,264.26,1
1781510580,264.26,264.26,264.26,264.26,0,264.26,0
1781510581,264.32,264.42,264.32,264.42,845,264.363,5
1781510582,264.42,264.42,264.42,264.42,0,264.42,0
