date,open,high,low,close,volume,wap,count
1783584000,185.86,186,175.59,175.8,4641,184.6,9
1783584001,175.9,185.52,174.92,185.27,25477,179.845,53
1783584002,185.9,186.7,173.99,181.93,14176,178.245,62
1783584003,178.83,186.7,178.83,186.04,14853,182.62,58
1783584004,175.4,185.55,174.24,179.88,8644,179.608,29
1783584005,179.89,185.34,179.89,185.07,6931,182.319,26
1783584006,185.33,185.53,185.18,185.18,300,185.347,3
1783584007,186.07,186.07,186.07,186.07,100,186.07,1
1783584008,185.4,185.4,185.4,185.4,107,185.4,1
1783584009,185.37,185.37,185.37,185.37,107,185.37,1
1783584010,175.29,175.4,175.23,175.24,540,175.292,4
1783584011,175.97,178.42,175.19,175.45,7367,176.109,30
1783584012,175.45,179.49,174.76,175.68,8478,176.186,37
1783584013,179.71,182,174.38,182,12796,177.452,44
1783584014,181.95,185.83,174.7,181.13,8216,180.115,40
1783584015,181.3,183.79,179.44,183.3,7785,181.584,36
1783584016,181.56,185.58,181.4,181.4,4705,182.252,19
1783584017,183.62,185.9,183,184.04,781,183.821,6
1783584018,184.04,184.04,184.03,184.04,0,184.04,0
1783584019,184.04,184.04,184.03,184.04,0,184.04,0
1783584020,184.04,184.04,184.03,184.04,0,184.04,0
1783584021,184.04,184.04,184.03,184.04,0,184.04,0
1783584022,185.46,185.73,185.46,185.73,457,185.519,2
1783584023,185.77,185.79,185.68,185.79,614,185.713,5
1783584024,185.79,185.79,185.79,185.79,0,185.79,0
1783584025,185.79,185.79,185.79,185.79,0,185.79,0
1783584026,185.63,185.77,185.63,185.77,200,185.7,2
1783584027,185.9,185.9,185.9,185.9,100,185.9,1
1783584028,185.9,185.9,185.9,185.9,0,185.9,0
1783584029,185.9,185.9,185.9,185.9,0,185.9,0
1783584030,185.9,185.9,185.9,185.9,0,185.9,0
1783584031,185.9,185.9,185.9,185.9,0,185.9,0
1783584032,186,186,186,186,150,186,1
1783584033,186,186,186,186,0,186,0
1783584034,186,186,186,186,0,186,0
1783584035,186.25,186.25,186.25,186.25,100,186.25,1
1783584036,186.25,186.25,186.25,186.25,0,186.25,0
1783584037,186.23,186.25,186.23,186.25,200,186.24,2
1783584038,186.24,186.24,186.21,186.23,429,186.222,4
1783584039,186.25,186.25,186.25,186.25,200,186.25,1
1783584040,186.17,186.17,186.16,186.17,500,186.166,1
1783584041,186,186,185.9,185.99,1304,185.984,8
1783584042,185.97,185.97,185.96,185.97,125,185.968,1
1783584043,185.99,185.99,185.98,185.99,330,185.987,1
1783584044,185.97,185.97,185.97,185.97,200,185.97,2
1783584045,185.95,185.98,185.95,185.98,1005,185.977,5
1783584046,185.81,185.82,185.81,185.81,123,185.814,1
1783584047,185.99,186,185.95,185.95,417,185.986,3
1783584048,185.95,185.95,185.95,185.95,0,185.95,0
1783584049,185.95,185.95,185.95,185.95,0,185.95,0
1783584050,185.95,185.95,185.95,185.95,0,185.95,0
1783584051,185.95,185.95,185.95,185.95,0,185.95,0
1783584052,185.95,185.95,185.95,185.95,0,185.95,0
1783584053,186,186.12,186,186.12,300,186.04,3
1783584054,186.24,186.24,186.18,186.18,668,186.231,2
1783584055,186.18,186.18,186.18,186.18,0,186.18,0
1783584056,186,186.21,186,186.21,258,186.129,2
1783584057,186.21,186.21,186.21,186.21,147,186.21,1
1783584058,186.21,186.21,186.21,186.21,0,186.21,0
1783584059,186,186,186,186,300,186,2
1783584060,186.01,186.01,184.88,184.91,21485,185.564,78
1783584061,180,186,179.82,186,7799,180.489,39
1783584062,186,186.14,179.96,183.2,30924,184.553,160
1783584063,181.8,181.96,175.23,180.01,11958,178.841,75
1783584064,180.01,180.01,180.01,180.01,0,180.01,0
1783584065,180.4,180.4,180.4,180.4,9637,180.4,14
1783584066,180.4,180.4,180.4,180.4,1900,180.4,10
1783584067,180.4,180.4,180.39,180.4,1075,180.399,7
1783584068,180.4,184.86,180.4,182.9,4292,182.741,29
1783584069,182.9,182.9,182.82,182.84,4343,182.895,10
1783584070,182.9,182.9,182.9,182.9,1550,182.9,6
1783584071,182.58,182.58,182.58,182.58,200,182.58,2
1783584072,182.58,182.58,182.58,182.58,0,182.58,0
1783584073,182.9,182.9,182.75,182.9,1550,182.89,6
1783584074,182.75,182.9,182.75,182.86,712,182.809,7
1783584075,182.86,182.87,182.86,182.86,0,182.86,0
1783584076,182.9,182.9,182.9,182.9,3400,182.9,10
1783584077,182.9,182.9,182.88,182.9,6103,182.9,23
1783584078,182.9,183,182.9,183,3208,182.909,17
1783584079,183.55,183.55,183.54,183.55,221,183.546,1
1783584080,183.8,183.95,183.8,183.93,687,183.841,3
1783584081,183.93,183.93,183.93,183.93,0,183.93,0
1783584082,184.4,184.83,184.4,184.78,500,184.692,4
1783584083,184.31,184.71,184.31,184.71,450,184.617,3
1783584084,184.7,184.96,184.7,184.96,901,184.88,6
1783584085,184.99,185.37,184.99,185.1,1654,185.173,12
1783584086,185.26,185.34,185.26,185.34,400,185.315,3
1783584087,185.32,185.32,185.2,185.2,500,185.262,4
1783584088,185.2,185.2,185.2,185.2,0,185.2,0
1783584089,184.68,184.9,184.68,184.9,220,184.78,2
1783584090,184.99,185.33,184.99,185.33,1800,185.208,11
1783584091,185.33,185.33,185.33,185.33,0,185.33,0
1783584092,185.36,185.36,185.29,185.3,900,185.32,5
1783584093,185.29,185.3,185.29,185.3,600,185.297,3
1783584094,185.28,185.28,185.28,185.28,200,185.28,1
1783584095,185.3,185.3,185.19,185.28,300,185.255,3
1783584096,185.28,185.3,185.28,185.3,400,185.29,3
1783584097,185.36,185.75,185.36,185.74,2397,185.532,17
1783584098,185.57,185.78,185.57,185.78,598,185.684,3
1783584099,185.48,185.48,185.48,185.48,300,185.48,1
1783584100,185.52,185.52,185.38,185.5,700,185.494,4
1783584101,185.41,185.41,185.41,185.41,200,185.41,2
1783584102,185.53,185.58,185.53,185.56,700,185.553,5
1783584103,185.4,185.59,185.39,185.39,928,185.435,8
1783584104,185.39,185.39,185.39,185.39,0,185.39,0
1783584105,185.39,185.39,185.39,185.39,0,185.39,0
1783584106,185.39,185.39,185.39,185.39,0,185.39,0
1783584107,185.53,185.81,185.53,185.75,1075,185.749,7
1783584108,185.79,185.79,185.78,185.79,229,185.788,1
1783584109,185.79,185.79,185.78,185.79,0,185.79,0
1783584110,185.79,185.8,185.76,185.76,1313,185.789,5
1783584111,185.76,185.79,185.63,185.79,1393,185.712,5
1783584112,185.83,185.83,185.83,185.83,106,185.83,1
1783584113,185.83,185.83,185.83,185.83,0,185.83,0
1783584114,185.83,185.83,185.83,185.83,0,185.83,0
1783584115,185.75,185.75,185.75,185.75,128,185.75,1
1783584116,185.75,185.75,185.75,185.75,0,185.75,0
1783584117,185.71,185.78,185.71,185.78,2070,185.748,6
1783584118,185.77,185.85,185.77,185.85,344,185.805,2
1783584119,185.85,185.85,185.85,185.85,100,185.85,1
1783584120,185.8,185.89,185.8,185.88,553,185.815,3
1783584121,185.9,186,185.9,186,408,185.925,3
1783584122,185.9,185.9,185.9,185.9,2900,185.9,2
1783584123,185.84,185.84,185.84,185.84,119,185.84,1
1783584124,185.78,185.9,185.78,185.9,6281,185.897,8
1783584125,185.9,185.9,185.77,185.9,5988,185.892,9
1783584126,185.82,185.9,185.82,185.9,2903,185.897,3
1783584127,185.77,185.77,185.77,185.77,100,185.77,1
1783584128,185.88,185.9,185.88,185.9,3470,185.898,6
1783584129,185.9,185.9,185.87,185.87,613,185.895,2
1783584130,185.9,185.9,185.9,185.9,200,185.9,2
1783584131,185.9,185.9,185.87,185.87,3101,185.895,4
1783584132,185.9,185.9,185.9,185.9,100,185.9,1
1783584133,185.9,185.9,185.79,185.9,3773,185.833,14
1783584134,185.85,185.85,185.85,185.85,100,185.85,1
1783584135,185.88,185.89,185.78,185.78,761,185.869,4
1783584136,185.78,185.78,185.78,185.78,0,185.78,0
1783584137,185.89,185.9,185.89,185.9,2684,185.896,3
1783584138,185.89,185.89,185.89,185.89,206,185.89,2
1783584139,185.83,185.83,185.83,185.83,699,185.83,3
1783584140,185.83,185.83,185.83,185.83,0,185.83,0
1783584141,185.83,185.83,185.83,185.83,0,185.83,0
1783584142,185.89,185.9,185.89,185.89,2000,185.892,2
1783584143,185.9,185.9,185.9,185.9,500,185.9,1
1783584144,185.9,185.9,185.9,185.9,414,185.9,2
1783584145,185.9,185.9,185.9,185.9,200,185.9,1
1783584146,185.87,185.87,185.87,185.87,200,185.87,1
1783584147,185.9,185.9,185.88,185.89,929,185.895,3
1783584148,185.87,185.87,185.87,185.87,1399,185.87,2
1783584149,185.9,185.9,185.9,185.9,200,185.9,1
1783584150,185.9,185.9,185.9,185.9,1400,185.9,2
1783584151,185.88,185.88,185.88,185.88,260,185.88,1
1783584152,185.89,185.9,185.89,185.9,998,185.898,4
1783584153,185.9,185.9,185.9,185.9,2700,185.9,1
1783584154,185.9,185.9,185.88,185.89,3036,185.899,3
1783584155,185.9,185.98,185.9,185.94,8900,185.904,9
1783584156,185.97,186,185.97,186,2820,185.998,11
1783584157,185.92,185.92,185.92,185.92,300,185.92,1
1783584158,186,186,186,186,805,186,2
1783584159,186,186.09,175.29,175.49,3378,184.876,14
1783584160,175.93,175.93,175.53,175.53,603,175.683,4
1783584161,175.47,185.87,175.47,175.55,509,177.683,5
1783584162,175.39,186,175.39,175.4,4822,178.341,17
1783584163,175.6,185.91,175.25,185.91,680,178.773,4
1783584164,175.55,185.89,174.26,174.26,6153,177.421,21
1783584165,185.88,185.92,174.6,175.98,9192,176.445,26
1783584166,175.35,185.89,173.84,174.77,10064,175.018,23
1783584167,174.6,185.97,173.91,174.81,3431,174.831,18
1783584168,174.82,186.11,173.76,175.51,11028,178.089,38
1783584169,174.43,176.44,173.81,173.9,2599,175.052,16
1783584170,175.97,176.5,173.99,175.37,5421,175.754,24
1783584171,175.98,186.21,174.31,174.61,11168,175.385,34
1783584172,176.67,186.2,174.01,176.46,2781,176.923,19
1783584173,175.61,176.71,173.9,176.25,10851,175.845,43
1783584174,175.95,186.25,173.91,174.82,9076,176.637,44
1783584175,176.9,186.23,174.01,176.46,16054,175.532,48
1783584176,174.78,177.41,173.85,175.35,22150,175.773,58
1783584177,174.82,186.24,173.9,174.7,11272,175.932,56
1783584178,174.82,186.24,173.77,186.24,15199,175.974,57
1783584179,177.32,186.25,173.75,175.5,10835,176.23,46
1783584180,174.37,186.22,173.89,175.58,6204,176.835,38
1783584181,186.19,186.2,173.95,176.3,6747,177.126,30
1783584182,176.39,186.21,173.9,176.24,9745,177.581,50
1783584183,176.1,186.24,175.35,176.72,6059,176.783,33
1783584184,175.7,186.25,175.47,178.31,7886,176.917,46
1783584185,178,186.13,174.5,174.5,15673,177.063,52
1783584186,177.4,186.25,173.96,176.6,10144,177.443,47
1783584187,177.35,186.25,173.91,176.95,13107,177.633,54
1783584188,177.66,186.36,174.7,178.26,7178,177.87,44
1783584189,176.05,178,174.48,175.57,5603,176.55,35
1783584190,186.41,186.42,174.75,174.75,8331,177.652,43
1783584191,178.17,186.35,174.7,186.35,11071,177.554,41
1783584192,174.71,178.74,174.71,176.47,3625,177.274,24
1783584193,176.49,178.74,175.86,176.55,5168,177.038,27
1783584194,176.07,178.76,175.2,177.95,3745,177.378,28
1783584195,176.01,186.5,175,177.21,6506,178.437,44
1783584196,177.33,186.54,174.49,178.31,7521,179.321,53
1783584197,178.8,186.61,175.57,178.69,7069,179.592,40
1783584198,177.32,179.39,175.97,179.37,8551,177.86,28
1783584199,178.21,186.64,175.01,175.01,3400,177.885,25
1783584200,176.86,179.9,174.5,176.3,5735,176.849,41
1783584201,179,179.92,174.43,176.77,6436,176.937,28
1783584202,179.32,186.69,174.5,186.69,5169,178.925,30
1783584203,179.43,186.7,174.71,175.5,6538,177.662,39
1783584204,175.66,186.7,174.75,176.7,5001,178.487,33
1783584205,179.92,186.7,174.45,177.65,5805,178.454,36
1783584206,176.39,186.7,174.7,176.37,5825,178.424,39
1783584207,179.8,186.68,175.85,177.39,10892,178.118,55
1783584208,178.79,186.7,175.99,179.41,6130,178.88,54
1783584209,179.45,181.15,176.1,179.58,12070,179.289,67
1783584210,179.81,186.79,175.74,180,9907,179.798,56
1783584211,178.44,186.67,175,179.23,11149,179.473,66
1783584212,179.32,186.7,177.57,181.2,8373,180.53,63
1783584213,179.81,186.77,176,179.81,8973,180.587,62
1783584214,181.66,181.73,175.74,179.9,8022,180.359,45
1783584215,181.04,186.74,175.9,180.59,13355,179.798,61
1783584216,180.39,186.76,177.17,181.92,12543,182.407,62
1783584217,179.36,181.99,177.72,181.88,11352,179.938,62
1783584218,179.39,181.94,178,181.94,8523,180.459,48
1783584219,181.99,186.72,178.22,180.28,16668,181.019,65
1783584220,179.31,186.7,178.43,178.94,11703,180.34,64
1783584221,181.6,186.69,178.81,180.39,14150,180.82,65
1783584222,181,186.7,178.68,180.99,13022,181.386,71
1783584223,180.82,186.65,178.81,181.49,9917,180.8,61
1783584224,180.99,186.73,179.6,181.6,13030,181.635,78
1783584225,181.29,186.8,179.58,180.12,17532,181.169,64
1783584226,179.92,182.07,179.47,182.07,10181,181.063,61
1783584227,181.43,182.01,179.54,181.5,10368,181.11,56
1783584228,181.56,186.88,179.59,181.5,8548,181.771,47
