date,open,high,low,close,volume,wap,count
1783497600,163.11,165,163.11,164,1167,163.672,6
1783497601,165.02,166.4,159.63,164.31,37653,162.075,93
1783497602,168.85,168.85,163.79,164.85,7433,165.554,32
1783497603,164.98,169.21,159.07,165.29,18954,163.952,56
1783497604,164.51,169.17,159.75,163.13,12848,163.628,50
1783497605,163.84,166.85,162.76,162.76,7953,165.216,26
1783497606,161.59,163.16,160,161.58,5002,161.595,22
1783497607,159.41,164.21,159.41,164.21,1433,161.932,8
1783497608,164.32,164.32,164.32,164.32,100,164.32,1
1783497609,164.32,164.32,164.32,164.32,0,164.32,0
1783497610,164.21,164.21,164.21,164.21,162,164.21,1
1783497611,164.21,164.21,164.21,164.21,0,164.21,0
1783497612,164.21,164.21,164.21,164.21,0,164.21,0
1783497613,164.2,164.2,164.2,164.2,215,164.2,1
1783497614,168.59,169.1,166.69,166.7,4139,167.547,19
1783497615,167,168.85,164.47,166.89,14211,166.621,39
1783497616,165,166.69,163.9,164.77,11386,165.382,52
1783497617,163.73,166.81,161.32,161.51,11310,164.074,45
1783497618,161.7,164,161.46,161.83,13543,162.562,46
1783497619,162,163.2,159.43,160.91,13748,161.745,37
1783497620,161.33,162,159,159.41,7998,160.772,30
1783497621,160.39,164.65,159,161.2,27859,162.713,75
1783497622,160.72,164.4,160.72,163.66,7559,163.069,22
1783497623,163.66,163.66,163.66,163.66,0,163.66,0
1783497624,163.66,163.66,163.66,163.66,0,163.66,0
1783497625,163.66,163.66,163.66,163.66,0,163.66,0
1783497626,164.25,164.25,164.24,164.25,100,164.246,1
1783497627,164.25,164.25,164.24,164.25,0,164.25,0
1783497628,164.08,164.08,164.07,164.08,100,164.079,1
1783497629,164.08,164.08,164.07,164.08,0,164.08,0
1783497630,164.08,164.08,164.07,164.08,0,164.08,0
1783497631,164.08,164.08,164.07,164.08,0,164.08,0
1783497632,164.1,164.1,164.1,164.1,194,164.1,1
1783497633,164.11,164.11,164.11,164.11,100,164.11,1
1783497634,164.1,164.1,164.1,164.1,124,164.1,1
1783497635,164.1,164.1,164.1,164.1,0,164.1,0
1783497636,164.1,164.1,164.1,164.1,0,164.1,0
1783497637,164.14,164.15,164.14,164.15,200,164.145,2
1783497638,164.15,164.15,164.15,164.15,0,164.15,0
1783497639,164.23,164.24,164.23,164.24,611,164.237,4
1783497640,164.24,164.25,164.19,164.19,507,164.232,3
1783497641,164.16,164.16,164.1,164.1,446,164.123,2
1783497642,164.1,164.1,164.1,164.1,0,164.1,0
1783497643,164.1,164.1,164.1,164.1,0,164.1,0
1783497644,164.1,164.1,164.1,164.1,1205,164.1,2
1783497645,164.1,164.1,164.1,164.1,0,164.1,0
1783497646,164.1,164.1,164.1,164.1,0,164.1,0
1783497647,164.1,164.1,164.1,164.1,0,164.1,0
1783497648,164.1,164.1,164.1,164.1,0,164.1,0
1783497649,164.01,164.01,164.01,164.01,182,164.01,1
1783497650,164.01,164.01,164.01,164.01,0,164.01,0
1783497651,164,164,163.9,163.91,418,163.933,4
1783497652,163.89,163.89,163.89,163.89,100,163.89,1
1783497653,163.89,163.89,163.89,163.89,0,163.89,0
1783497654,163.85,163.85,163.85,163.85,200,163.85,2
1783497655,163.81,163.81,163.81,163.81,357,163.81,2
1783497656,163.81,163.81,163.81,163.81,0,163.81,0
1783497657,163.81,163.81,163.81,163.81,0,163.81,0
1783497658,163.81,163.81,163.81,163.81,0,163.81,0
1783497659,163.81,163.81,163.81,163.81,0,163.81,0
1783497660,163.81,163.81,163.81,163.81,0,163.81,0
1783497661,163.52,163.52,163.52,163.52,100,163.52,1
1783497662,164,164.62,158.46,160.2,14863,161.69,80
1783497663,160,163.54,158.69,161.78,24361,160.351,100
1783497664,161.33,167.08,161.3,164.97,18204,164.317,105
1783497665,166.04,169.24,166.04,169,8404,168.125,40
1783497666,169,169,169,169,0,169,0
1783497667,169,169,169,169,0,169,0
1783497668,169,169,169,169,0,169,0
1783497669,163.35,163.35,163.35,163.35,200,163.35,2
1783497670,163.35,163.47,163.35,163.47,1092,163.434,9
1783497671,163.44,163.48,163.35,163.43,619,163.398,6
1783497672,163.43,163.43,163.43,163.43,0,163.43,0
1783497673,163.39,163.45,163.39,163.44,900,163.43,9
1783497674,163.47,163.47,163.47,163.47,727,163.47,1
1783497675,163.45,163.49,163.45,163.49,900,163.467,7
1783497676,163.49,163.5,163.49,163.49,400,163.495,4
1783497677,163.51,163.51,163.49,163.49,500,163.498,5
1783497678,163.49,163.49,163.49,163.49,0,163.49,0
1783497679,163.52,163.65,163.52,163.64,900,163.624,9
1783497680,163.68,163.71,163.68,163.71,600,163.692,5
1783497681,163.77,163.8,163.57,163.57,1399,163.673,11
1783497682,163.62,163.73,163.62,163.73,700,163.674,7
1783497683,163.73,163.73,163.73,163.73,0,163.73,0
1783497684,163.73,163.73,163.73,163.73,0,163.73,0
1783497685,163.73,163.73,163.73,163.73,0,163.73,0
1783497686,163.73,163.73,163.73,163.73,0,163.73,0
1783497687,163.73,163.73,163.73,163.73,0,163.73,0
1783497688,163.7,163.75,163.7,163.75,862,163.738,5
1783497689,163.75,163.75,163.75,163.75,0,163.75,0
1783497690,163.75,163.75,163.75,163.75,0,163.75,0
1783497691,163.75,163.75,163.75,163.75,0,163.75,0
1783497692,163.75,163.75,163.75,163.75,0,163.75,0
1783497693,163.75,163.75,163.75,163.75,0,163.75,0
1783497694,163.75,163.75,163.75,163.75,0,163.75,0
1783497695,163.75,163.75,163.75,163.75,0,163.75,0
