date,open,high,low,close,volume,wap,count
1782374400,262.75,263.5,252.76,263.5,3800,261.112,9
1782374401,257,264,253.5,263.31,5923,260.549,34
1782374402,263.41,263.41,263.41,263.41,104,263.41,1
1782374403,262.7,263.84,253.93,256.59,2588,257.168,16
1782374404,256.56,257.35,256.56,257.03,888,257.001,5
1782374405,263.38,263.38,253.88,254.56,1025,255.129,7
1782374406,255.2,263.59,255.19,263.59,4686,260.416,12
1782374407,263.21,263.21,263.18,263.18,340,263.192,3
1782374408,263.18,263.18,263.18,263.18,0,263.18,0
1782374409,263.18,263.18,263.18,263.18,0,263.18,0
1782374410,262.98,262.98,262.98,262.98,100,262.98,1
1782374411,262.98,262.98,262.98,262.98,0,262.98,0
1782374412,262.98,262.98,262.98,262.98,0,262.98,0
1782374413,262.98,262.98,262.98,262.98,0,262.98,0
1782374414,253.79,263.85,253.36,263.85,1855,255.2,10
1782374415,253.78,254.3,253.3,253.3,1897,253.943,8
1782374416,254.3,255.8,253.99,254.7,1707,254.867,10
1782374417,256.66,257.55,254.9,257.55,1494,255.653,9
1782374418,257,257,255.34,255.65,1016,256.346,6
1782374419,256.47,257.48,256.47,257.18,629,256.819,5
1782374420,256.83,256.83,256.83,256.83,100,256.83,1
1782374421,256.83,256.83,256.83,256.83,0,256.83,0
1782374422,256.83,256.83,256.83,256.83,0,256.83,0
1782374423,261.43,261.43,261.42,261.43,140,261.429,1
1782374424,261.43,261.43,261.42,261.43,0,261.43,0
1782374425,263.79,263.93,263.79,263.93,320,263.854,2
1782374426,264,264.01,264,264.01,428,264.004,3
1782374427,264.1,264.11,264.1,264.11,225,264.105,2
1782374428,264.11,264.11,264.11,264.11,0,264.11,0
1782374429,264.11,264.11,264.11,264.11,0,264.11,0
1782374430,264.11,264.11,264.11,264.11,0,264.11,0
1782374431,264.11,264.11,264.11,264.11,0,264.11,0
1782374432,264.11,264.11,264.11,264.11,0,264.11,0
1782374433,264.11,264.11,264.11,264.11,0,264.11,0
1782374434,264.11,264.11,264.11,264.11,0,264.11,0
1782374435,264.2,264.22,264.2,264.22,974,264.211,6
1782374436,264.2,264.2,264.2,264.2,300,264.2,1
1782374437,264.2,264.2,264.2,264.2,0,264.2,0
1782374438,264.2,264.2,264.2,264.2,0,264.2,0
1782374439,264.2,264.2,264.2,264.2,0,264.2,0
1782374440,264.2,264.2,264.2,264.2,0,264.2,0
1782374441,264.44,264.47,264,264,4594,264.058,14
1782374442,264,264,264,264,0,264,0
1782374443,264,264,264,264,0,264,0
1782374444,264,264,264,264,0,264,0
1782374445,264,264,264,264,0,264,0
1782374446,263.98,263.99,263.98,263.98,121,263.983,1
1782374447,263.98,263.99,263.98,263.98,0,263.98,0
1782374448,263.98,263.99,263.98,263.98,0,263.98,0
1782374449,263.98,263.99,263.98,263.98,0,263.98,0
1782374450,263.98,263.99,263.98,263.98,0,263.98,0
1782374451,263.98,263.99,263.98,263.98,0,263.98,0
1782374452,264.19,264.25,264.19,264.25,440,264.22,4
1782374453,264.24,264.26,264.13,264.13,1207,264.246,7
1782374454,264.13,264.13,264.13,264.13,0,264.13,0
1782374455,264.13,264.13,264.13,264.13,0,264.13,0
1782374456,264.13,264.13,264.13,264.13,0,264.13,0
1782374457,264.13,264.13,264.13,264.13,100,264.13,1
1782374458,264.11,264.11,264.11,264.11,100,264.11,1
1782374459,264.11,264.11,264.11,264.11,0,264.11,0
1782374460,264.1,264.28,264.1,264.28,289,264.162,2
1782374461,264.23,264.27,264.1,264.1,5320,264.116,8
1782374462,263.89,264.07,257.9,257.95,10057,262.639,45
1782374463,257.8,258.66,256.66,256.66,4739,257.397,37
1782374464,256,263.9,253,254.27,7929,254.526,35
1782374465,264,264,264,264,603,264,1
