date,open,high,low,close,volume,wap,count
1781769600,255,255.23,247.57,251,8170,251.067,31
1781769601,255.6,256.12,255.55,255.87,3391,255.98,17
1781769602,256.32,256.49,246.81,249.59,5720,249.876,30
1781769603,253,254.05,250.15,254,3394,251.976,16
1781769604,254,254,254,254,0,254,0
1781769605,251.05,256.57,247.37,249.81,3764,249.487,18
1781769606,251.39,251.39,248.83,248.84,849,250.337,4
1781769607,248.11,249.76,247.26,249.75,1828,248.362,9
1781769608,255.78,255.78,251.1,251.11,400,252.276,2
1781769609,256,256.2,256,256.2,300,256.067,2
1781769610,256.7,256.7,249.64,249.64,2455,251.412,15
1781769611,249.91,251.22,246.6,248.2,12323,248.684,61
1781769612,248.77,256.99,247.41,251.1,12011,250.44,58
1781769613,251.1,256.58,250,250.49,7309,250.839,32
1781769614,250.19,250.73,249.73,250.4,1797,250.114,13
1781769615,252.6,254.41,251.19,254.4,1270,252.914,7
1781769616,254.18,254.83,253.49,254.63,1291,253.925,6
1781769617,256.2,256.54,256,256.54,600,256.383,6
1781769618,256.54,256.54,256.54,256.54,0,256.54,0
1781769619,256.54,256.54,256.54,256.54,0,256.54,0
1781769620,256.54,256.54,256.54,256.54,0,256.54,0
1781769621,256.54,256.54,256.54,256.54,0,256.54,0
1781769622,256.54,256.54,256.54,256.54,0,256.54,0
1781769623,256.54,256.54,256.54,256.54,0,256.54,0
1781769624,256.43,256.44,256.43,256.44,200,256.435,2
1781769625,256.44,256.44,256.44,256.44,0,256.44,0
1781769626,256.29,256.7,256,256.7,411,256.408,3
1781769627,256.7,256.7,256.7,256.7,0,256.7,0
1781769628,256.7,256.7,256.7,256.7,0,256.7,0
1781769629,256.7,256.7,256.7,256.7,0,256.7,0
1781769630,256.7,256.7,256.7,256.7,0,256.7,0
1781769631,256.52,256.52,256.52,256.52,100,256.52,1
1781769632,256.52,256.52,256.52,256.52,0,256.52,0
1781769633,256.52,256.52,256.52,256.52,0,256.52,0
1781769634,256.22,256.23,256.22,256.22,100,256.222,1
1781769635,256.7,256.7,256.7,256.7,100,256.7,1
1781769636,256.89,256.89,256.88,256.89,150,256.886,1
1781769637,256.89,256.89,256.88,256.89,0,256.89,0
1781769638,256.89,256.89,256.88,256.89,0,256.89,0
1781769639,256.89,256.89,256.88,256.89,0,256.89,0
1781769640,256.99,257,256.99,257,310,256.993,2
1781769641,257.1,257.1,257.1,257.1,100,257.1,1
1781769642,257.1,257.1,257.1,257.1,0,257.1,0
1781769643,257.1,257.1,257.1,257.1,0,257.1,0
1781769644,257.1,257.1,257.1,257.1,0,257.1,0
1781769645,257,257,257,257,894,257,2
1781769646,257,257,257,257,0,257,0
1781769647,257,257,257,257,0,257,0
1781769648,257,257,257,257,0,257,0
1781769649,257,257,257,257,127,257,1
1781769650,257,257,257,257,0,257,0
1781769651,257.32,257.34,257.32,257.34,200,257.33,2
1781769652,257.34,257.34,257.34,257.34,0,257.34,0
1781769653,257.34,257.34,257.34,257.34,0,257.34,0
1781769654,257.24,257.25,257.24,257.24,100,257.243,1
1781769655,257.51,257.6,257.51,257.6,288,257.569,2
1781769656,257.6,257.6,257.6,257.6,0,257.6,0
1781769657,257.45,257.45,257.45,257.45,220,257.45,2
1781769658,257.45,257.45,257.45,257.45,0,257.45,0
1781769659,257.45,257.45,257.45,257.45,0,257.45,0
1781769660,257.45,257.45,257.45,257.45,0,257.45,0
1781769661,255.5,255.5,254.45,254.87,2435,255.039,10
1781769662,254.71,257.46,249.72,250.4,27242,252.094,112
1781769663,250.6,257.47,246.63,250,16154,249.529,87
1781769664,250.15,251.3,250.15,251.3,4461,250.518,14
1781769665,251.3,251.3,251.3,251.3,0,251.3,0
1781769666,257.3,257.3,257.3,257.3,100,257.3,1
1781769667,257.3,257.3,257.3,257.3,0,257.3,0
1781769668,257.3,257.3,257.3,257.3,0,257.3,0
1781769669,257.3,257.3,257.3,257.3,0,257.3,0
1781769670,257.3,257.3,257.3,257.3,0,257.3,0
1781769671,257.3,257.3,257.3,257.3,0,257.3,0
1781769672,257.17,257.17,257.17,257.17,159,257.17,1
1781769673,257.17,257.17,257.17,257.17,0,257.17,0
1781769674,257.16,257.22,257.11,257.22,300,257.163,3
1781769675,257.16,257.17,257.16,257.16,308,257.164,1
1781769676,257.16,257.17,257.16,257.16,0,257.16,0
1781769677,257.16,257.17,257.16,257.16,0,257.16,0
1781769678,257.16,257.17,257.16,257.16,0,257.16,0
1781769679,257.21,257.21,257.21,257.21,393,257.21,1
1781769680,257.21,257.21,257.21,257.21,0,257.21,0
1781769681,257.4,257.4,257.22,257.22,290,257.338,2
1781769682,257.22,257.22,257.22,257.22,0,257.22,0
1781769683,257.21,257.21,257.21,257.21,200,257.21,2
1781769684,257.21,257.21,257.21,257.21,0,257.21,0
1781769685,257.21,257.21,257.21,257.21,0,257.21,0
1781769686,257.21,257.21,257.21,257.21,0,257.21,0
1781769687,257.21,257.21,257.21,257.21,0,257.21,0
1781769688,257.07,257.07,257.07,257.07,100,257.07,1
1781769689,257.07,257.07,257.07,257.07,0,257.07,0
1781769690,257.07,257.07,257.07,257.07,0,257.07,0
1781769691,257.07,257.07,257.07,257.07,0,257.07,0
1781769692,257.07,257.07,257.07,257.07,0,257.07,0
1781769693,257.07,257.07,257.07,257.07,0,257.07,0
1781769694,257.07,257.07,257.07,257.07,0,257.07,0
1781769695,257.07,257.07,257.07,257.07,0,257.07,0
1781769696,257.07,257.07,257.07,257.07,0,257.07,0
1781769697,257.03,257.04,257,257.01,408,257.019,3
1781769698,257.01,257.01,257.01,257.01,120,257.01,1
1781769699,256.99,257.04,256.99,257.04,620,257.008,6
1781769700,257,257,257,257,101,257,1
1781769701,257,257,257,257,0,257,0
1781769702,256.9,256.9,256.9,256.9,100,256.9,1
1781769703,257.1,257.1,257.1,257.1,527,257.1,1
1781769704,257.1,257.1,257.1,257.1,0,257.1,0
1781769705,257.15,257.15,257.15,257.15,449,257.15,1
1781769706,257.3,257.3,257,257,588,257.249,2
1781769707,257,257,257,257,0,257,0
1781769708,257,257,257,257,0,257,0
1781769709,257,257,257,257,0,257,0
1781769710,257.43,257.55,257.1,257.1,1236,257.504,6
1781769711,257.43,257.43,257.43,257.43,100,257.43,1
1781769712,257.43,257.43,257.43,257.43,0,257.43,0
1781769713,257.43,257.43,257.43,257.43,0,257.43,0
1781769714,257.51,257.51,257.5,257.51,203,257.509,1
1781769715,257.51,257.51,257.5,257.51,0,257.51,0
1781769716,257.6,257.6,257.56,257.56,303,257.587,2
1781769717,257.56,257.56,257.56,257.56,0,257.56,0
1781769718,257.56,257.56,257.56,257.56,0,257.56,0
1781769719,257.56,257.56,257.56,257.56,0,257.56,0
1781769720,257.56,257.56,257.56,257.56,229,257.56,1
1781769721,257.56,257.56,257.56,257.56,0,257.56,0
1781769722,257.56,257.56,257.56,257.56,0,257.56,0
1781769723,257.56,257.56,257.56,257.56,0,257.56,0
1781769724,257.71,257.72,257.71,257.71,120,257.711,1
1781769725,257.71,257.72,257.71,257.71,0,257.71,0
1781769726,257.71,257.72,257.71,257.71,0,257.71,0
1781769727,257.64,257.64,257.64,257.64,100,257.64,1
1781769728,257.64,257.64,257.64,257.64,0,257.64,0
1781769729,257.64,257.64,257.63,257.63,672,257.638,3
1781769730,257.63,257.63,257.63,257.63,0,257.63,0
1781769731,257.48,257.48,257.47,257.47,950,257.479,4
1781769732,257.47,257.47,257.47,257.47,0,257.47,0
1781769733,257.47,257.47,257.47,257.47,0,257.47,0
1781769734,257.47,257.47,257.47,257.47,0,257.47,0
1781769735,257.61,257.61,257.6,257.61,100,257.609,1
1781769736,257.57,257.57,257.48,257.48,200,257.525,2
1781769737,257.48,257.48,257.48,257.48,748,257.48,3
1781769738,257.48,257.48,257.48,257.48,125,257.48,1
1781769739,257.48,257.5,257.48,257.5,200,257.49,2
1781769740,257.57,257.57,257.57,257.57,100,257.57,1
1781769741,257.57,257.57,257.57,257.57,0,257.57,0
1781769742,257.57,257.57,257.57,257.57,0,257.57,0
1781769743,257.57,257.57,257.57,257.57,0,257.57,0
1781769744,257.57,257.57,257.57,257.57,0,257.57,0
1781769745,257.57,257.57,257.57,257.57,0,257.57,0
1781769746,257.5,257.5,257.5,257.5,460,257.5,3
1781769747,257.5,257.5,257.5,257.5,0,257.5,0
1781769748,257.5,257.5,257.5,257.5,0,257.5,0
1781769749,257.5,257.5,257.5,257.5,0,257.5,0
1781769750,257.48,257.48,257.48,257.48,1837,257.48,2
1781769751,257.35,257.35,257.35,257.35,100,257.35,1
1781769752,257.49,257.5,257.49,257.49,100,257.492,1
1781769753,257.49,257.5,257.49,257.49,0,257.49,0
1781769754,257.49,257.5,257.49,257.49,0,257.49,0
1781769755,257.49,257.5,257.49,257.49,0,257.49,0
1781769756,257.5,257.5,257.5,257.5,320,257.5,3
1781769757,257.62,257.62,257.62,257.62,100,257.62,1
1781769758,257.62,257.62,257.62,257.62,103,257.62,1
1781769759,257.62,257.62,257.62,257.62,0,257.62,0
1781769760,257.62,257.62,257.62,257.62,0,257.62,0
1781769761,257.73,257.73,257.73,257.73,100,257.73,1
1781769762,257.79,257.79,257.79,257.79,500,257.79,1
1781769763,257.76,257.77,257.76,257.77,220,257.765,2
1781769764,257.77,257.77,257.77,257.77,0,257.77,0
1781769765,257.77,257.77,257.77,257.77,0,257.77,0
1781769766,257.77,257.77,257.77,257.77,0,257.77,0
1781769767,257.73,257.76,257.73,257.76,333,257.745,2
1781769768,257.71,257.72,257.6,257.6,1669,257.667,13
1781769769,257.6,257.6,257.6,257.6,0,257.6,0
1781769770,257.6,257.6,257.6,257.6,0,257.6,0
1781769771,257.6,257.6,257.6,257.6,0,257.6,0
1781769772,257.68,257.76,257.68,257.76,807,257.712,8
1781769773,257.76,257.76,257.76,257.76,0,257.76,0
1781769774,257.76,257.76,257.76,257.76,0,257.76,0
1781769775,257.76,257.76,257.76,257.76,0,257.76,0
1781769776,257.76,257.76,257.76,257.76,237,257.76,2
1781769777,257.74,257.74,257.74,257.74,100,257.74,1
1781769778,257.74,257.74,257.74,257.74,0,257.74,0
1781769779,257.74,257.74,257.74,257.74,0,257.74,0
1781769780,252.09,252.09,252.09,252.09,200,252.09,1
1781769781,257.64,257.64,252,252,200,254.82,2
1781769782,252,252,252,252,0,252,0
1781769783,251.87,251.87,251.87,251.87,100,251.87,1
1781769784,251.87,251.87,251.87,251.87,0,251.87,0
1781769785,252.07,257.5,252.01,257.5,646,255.81,3
1781769786,251.39,257.52,251.18,251.82,781,252.439,6
1781769787,251.65,257.48,251.19,252.14,1063,252.662,5
1781769788,251.49,252.15,251.49,252.15,600,251.73,4
1781769789,251.97,257.6,250.9,251.84,3718,255.302,22
1781769790,251,252.2,250.69,250.82,1132,251.146,6
1781769791,250.93,252.2,250.5,251,775,251.23,7
1781769792,251.47,257.55,250.45,251.87,3217,251.212,15
1781769793,250.82,252.01,250,250.52,1806,250.897,11
1781769794,251.01,251.95,249.99,249.99,1903,251.103,9
1781769795,250,257.38,250,257.38,1525,251.367,11
1781769796,250.95,251.81,248.66,248.77,4344,249.852,31
1781769797,251.99,251.99,248.21,251.96,4366,250.349,30
1781769798,248.31,251.01,248.23,248.5,3110,249.056,17
1781769799,249.26,251.53,248.13,249.47,3537,249.817,20
1781769800,248.77,251.25,248.26,248.4,3870,249.312,21
1781769801,250,257.38,248.35,248.5,3854,249.573,23
1781769802,250.3,250.9,248.11,248.82,2188,248.883,13
1781769803,250,257.31,248.3,249.67,3603,249.363,18
1781769804,250.52,250.9,248.1,249.9,3760,249.203,24
1781769805,250.9,250.9,248.29,249.55,2984,249.383,16
1781769806,248.5,251.1,248.01,248.3,4203,249.279,24
1781769807,248.32,251.17,248.13,250.03,2734,248.955,16
1781769808,249.14,257.16,248,248.15,7111,251.508,36
1781769809,248.9,257.01,248,249.21,2025,249.863,14
1781769810,248.28,250,247.49,248.09,2861,248.651,20
1781769811,248.84,257.19,247.77,249.05,4027,249.115,23
1781769812,248.5,250.48,247.49,247.49,2242,248.419,20
