date,open,high,low,close,volume,wap,count
1785484800,126.65,126.65,125.5,126.52,9066,126.257,35
1785484801,126.65,126.74,126.59,126.59,2149,126.638,13
1785484802,126.56,126.69,121.6,121.6,967,124.398,7
1785484803,122.69,126.65,122.52,122.88,16958,124.152,70
1785484804,123.88,126.63,121.25,125,18364,124.41,72
1785484805,125.9,126.56,122.78,126.24,21183,124.007,78
1785484806,126.67,126.69,126.59,126.69,831,126.652,4
1785484807,126.75,126.8,126.69,126.8,604,126.762,5
1785484808,122.17,122.17,121.28,121.99,1457,121.648,8
1785484809,121.92,125.41,121.92,124.98,6001,124.156,32
1785484810,124.94,126.2,124.66,125.8,3381,125.456,21
1785484811,126.8,126.8,125.06,126.69,4312,126.276,22
1785484812,126.49,126.49,122,124.23,8508,123.97,41
1785484813,125.01,125.77,122.37,124.69,6486,124.251,34
1785484814,125.36,126.83,124.7,126.83,11767,125.449,48
1785484815,122.36,126.77,121.27,126.77,20158,123.084,56
1785484816,124.56,126.7,121.29,124.62,35867,123.937,107
1785484817,122.18,125.92,122.18,124.9,20863,124.427,73
1785484818,124.89,126.7,124.55,126.6,7851,125.222,33
1785484819,125.74,126.87,123.58,124.09,8390,124.767,34
1785484820,126.5,126.81,122.6,122.6,17688,123.382,52
1785484821,123.57,126.81,122.67,123.31,16670,123.61,65
1785484822,123.48,126.32,122.55,123.52,24667,125.027,71
1785484823,123.01,126.75,123,125.24,7732,124.368,25
1785484824,124.89,126.97,124.89,126.81,3665,126.139,19
1785484825,126.98,127,126.89,127,6775,126.997,19
1785484826,127,127,127,127,0,127,0
1785484827,127.15,127.2,127.15,127.2,340,127.185,2
1785484828,127.07,127.07,127.06,127.07,100,127.066,1
1785484829,127.2,127.2,127.11,127.11,1100,127.189,8
1785484830,127.19,127.19,127.19,127.19,174,127.19,1
1785484831,127.19,127.19,127.19,127.19,0,127.19,0
1785484832,127.2,127.21,127.2,127.21,379,127.203,2
1785484833,127.21,127.22,127.21,127.22,299,127.213,2
1785484834,127.22,127.22,127.22,127.22,0,127.22,0
1785484835,127.22,127.22,127.22,127.22,0,127.22,0
1785484836,127.25,127.25,127.25,127.25,370,127.25,2
1785484837,127.27,127.28,127.12,127.13,890,127.235,6
1785484838,127.21,127.21,127.21,127.21,110,127.21,1
1785484839,127.18,127.18,127.18,127.18,100,127.18,1
1785484840,127.18,127.18,127.18,127.18,0,127.18,0
1785484841,127.21,127.21,127.21,127.21,100,127.21,1
1785484842,127.14,127.2,127.1,127.19,2120,127.114,4
1785484843,127.19,127.2,127.19,127.19,0,127.19,0
1785484844,127.2,127.25,127.19,127.23,1334,127.206,6
1785484845,127.2,127.2,127.2,127.2,200,127.2,1
1785484846,127.12,127.19,127.12,127.19,200,127.155,2
1785484847,127.12,127.12,127.1,127.1,220,127.109,2
1785484848,127.08,127.08,127.08,127.08,1520,127.08,3
1785484849,127.21,127.21,127.21,127.21,200,127.21,1
1785484850,127.23,127.23,127.23,127.23,500,127.23,1
1785484851,127.23,127.23,127.23,127.23,556,127.23,4
1785484852,127.23,127.23,127.23,127.23,0,127.23,0
1785484853,127.2,127.21,127.19,127.19,779,127.2,4
1785484854,127.17,127.17,127.17,127.17,625,127.17,3
1785484855,127.12,127.12,127.12,127.12,200,127.12,2
1785484856,127.12,127.12,127.07,127.12,2913,127.104,16
1785484857,127,127,126.9,127,995,126.95,4
1785484858,127.11,127.11,126.92,126.92,1100,127.093,2
1785484859,126.92,126.92,126.92,126.92,0,126.92,0
1785484860,126.94,126.95,126.08,126.26,21220,126.544,110
1785484861,125.77,126.12,125.51,125.51,15262,125.741,111
1785484862,125.9,126.59,125.9,126.59,510,126.337,4
1785484863,125.9,126.94,125.9,126.4,9398,126.597,38
1785484864,126.23,126.57,122.74,123.87,50418,124.852,161
1785484865,122.92,126.62,122.53,126.33,53064,123.977,190
1785484866,126.8,127.2,124.78,124.9,34388,126.034,149
1785484867,125.38,126.33,124.15,124.15,31515,125.037,149
1785484868,124.15,124.15,124.15,124.15,0,124.15,0
1785484869,126.32,126.33,126.32,126.32,130,126.324,1
1785484870,126.34,126.34,126.33,126.34,130,126.34,1
1785484871,126.32,126.5,126.31,126.5,244,126.402,2
1785484872,126.35,126.35,126.35,126.35,100,126.35,1
1785484873,126.39,126.39,126.39,126.39,200,126.39,1
1785484874,126.56,126.57,126.55,126.55,380,126.558,2
1785484875,126.31,126.31,126.31,126.31,120,126.31,1
1785484876,126.38,126.39,126.38,126.38,130,126.381,1
1785484877,126.37,126.38,126.36,126.36,260,126.367,2
1785484878,126.36,126.37,126.36,126.36,0,126.36,0
1785484879,126.34,126.34,126.34,126.34,100,126.34,1
1785484880,126.34,126.34,126.34,126.34,0,126.34,0
1785484881,126.34,126.34,126.34,126.34,0,126.34,0
1785484882,126.38,126.38,126.38,126.38,100,126.38,1
1785484883,126.39,126.39,126.39,126.39,130,126.39,1
1785484884,126.42,126.43,126.42,126.42,130,126.423,1
1785484885,126.49,126.49,126.49,126.49,100,126.49,1
1785484886,126.42,126.43,126.38,126.39,730,126.393,5
1785484887,126.39,126.39,126.39,126.39,0,126.39,0
1785484888,126.39,126.39,126.39,126.39,0,126.39,0
1785484889,126.39,126.39,126.39,126.39,0,126.39,0
1785484890,126.39,126.39,126.39,126.39,0,126.39,0
1785484891,126.39,126.39,126.39,126.39,0,126.39,0
1785484892,126.43,126.43,126.43,126.43,100,126.43,1
1785484893,126.5,126.5,126.5,126.5,250,126.5,1
1785484894,126.53,126.58,126.53,126.58,1270,126.564,7
1785484895,126.57,126.57,126.28,126.34,2871,126.438,19
1785484896,126.34,126.34,126.34,126.34,0,126.34,0
1785484897,126.08,126.09,126.08,126.08,200,126.085,1
1785484898,126.08,126.09,126.08,126.08,0,126.08,0
1785484899,126.35,126.72,126.24,126.72,3984,126.47,27
